order_details,order_id,item_id,order_date
8793,3899,102,07-03-2023 16:21
8794,3899,111,07-03-2023 16:21
8795,3899,130,07-03-2023 16:21
8796,3899,106,07-03-2023 16:21
8797,3900,104,07-03-2023 16:26
8798,3900,108,07-03-2023 16:26
8799,3900,124,07-03-2023 16:26
8800,3900,126,07-03-2023 16:26
8801,3901,126,07-03-2023 16:34
8802,3901,127,07-03-2023 16:34
8803,3901,129,07-03-2023 16:34
8804,3901,120,07-03-2023 16:34
8805,3902,116,07-03-2023 17:01
8806,3903,101,07-03-2023 17:18
8807,3903,125,07-03-2023 17:18
8808,3904,121,07-03-2023 17:22
8809,3904,131,07-03-2023 17:22
8810,3905,125,07-03-2023 17:39
8811,3905,109,07-03-2023 17:39
8812,3905,112,07-03-2023 17:39
8813,3907,107,07-03-2023 18:06
8814,3907,102,07-03-2023 18:06
8815,3907,110,07-03-2023 18:06
8816,3908,125,07-03-2023 18:17
8817,3909,119,07-03-2023 18:23
8818,3910,112,07-03-2023 18:30
8819,3911,101,07-03-2023 18:41
8820,3911,126,07-03-2023 18:41
8821,3911,120,07-03-2023 18:41
8822,3911,122,07-03-2023 18:41
8823,3912,110,07-03-2023 18:43
8824,3913,101,07-03-2023 18:45
8825,3913,109,07-03-2023 18:45
8826,3913,129,07-03-2023 18:45
8827,3913,130,07-03-2023 18:45
8828,3914,101,07-03-2023 19:08
8829,3914,113,07-03-2023 19:08
8830,3914,122,07-03-2023 19:08
8831,3914,106,07-03-2023 19:08
8832,3915,126,07-03-2023 19:12
8833,3915,117,07-03-2023 19:12
8834,3916,126,07-03-2023 19:20
8835,3916,113,07-03-2023 19:20
8836,3917,109,07-03-2023 19:31
8837,3917,120,07-03-2023 19:31
8838,3918,107,07-03-2023 19:40
8839,3918,117,07-03-2023 19:40
8840,3918,120,07-03-2023 19:40
8841,3919,108,07-03-2023 19:48
8842,3919,108,07-03-2023 19:48
8843,3919,117,07-03-2023 19:48
8844,3919,105,07-03-2023 19:48
8845,3920,123,07-03-2023 19:49
8846,3920,106,07-03-2023 19:49
8847,3921,123,07-03-2023 20:10
8848,3922,111,07-03-2023 20:12
8849,3923,104,07-03-2023 20:22
8850,3923,127,07-03-2023 20:22
8851,3923,121,07-03-2023 20:22
8852,3923,123,07-03-2023 20:22
8853,3924,119,07-03-2023 20:33
8854,3924,114,07-03-2023 20:33
8855,3925,110,07-03-2023 20:39
8856,3925,117,07-03-2023 20:39
8857,3925,106,07-03-2023 20:39
8858,3926,107,07-03-2023 20:49
8859,3927,117,07-03-2023 20:57
8860,3927,112,07-03-2023 20:57
8861,3927,118,07-03-2023 20:57
8862,3928,101,07-03-2023 21:01
8863,3928,115,07-03-2023 21:01
8864,3928,114,07-03-2023 21:01
8865,3929,111,07-03-2023 21:13
8866,3929,131,07-03-2023 21:13
8867,3930,106,07-03-2023 21:16
8868,3931,101,07-03-2023 21:23
8869,3931,105,07-03-2023 21:23
8870,3932,120,07-03-2023 21:49
8871,3933,112,07-03-2023 22:18
8872,3933,119,07-03-2023 22:18
8873,3934,101,07-03-2023 22:31
8874,3934,121,07-03-2023 22:31
8875,3935,103,07-03-2023 22:42
8876,3935,108,07-03-2023 22:42
8877,3935,109,07-03-2023 22:42
8878,3935,112,07-03-2023 22:42
8879,3936,122,07-03-2023 22:59
8880,3936,131,07-03-2023 22:59
8881,3937,107,07-03-2023 23:02
8882,3937,127,07-03-2023 23:02
8883,3937,131,07-03-2023 23:02
8884,3938,109,08-03-2023 11:50
8885,3939,120,08-03-2023 12:22
8886,3940,104,08-03-2023 12:29
8887,3940,108,08-03-2023 12:29
8888,3940,108,08-03-2023 12:29
8889,3940,125,08-03-2023 12:29
8890,3940,113,08-03-2023 12:29
8891,3940,113,08-03-2023 12:29
8892,3940,105,08-03-2023 12:29
8893,3940,122,08-03-2023 12:29
8894,3940,106,08-03-2023 12:29
8895,3940,132,08-03-2023 12:29
8896,3940,132,08-03-2023 12:29
8897,3940,132,08-03-2023 12:29
8898,3941,124,08-03-2023 12:31
8899,3942,101,08-03-2023 12:34
8900,3943,103,08-03-2023 12:37
8901,3944,103,08-03-2023 12:58
8902,3944,117,08-03-2023 12:58
8903,3945,107,08-03-2023 13:08
8904,3945,126,08-03-2023 13:08
8905,3945,110,08-03-2023 13:08
8906,3945,113,08-03-2023 13:08
8907,3945,120,08-03-2023 13:08
8908,3945,105,08-03-2023 13:08
8909,3946,109,08-03-2023 13:16
8910,3946,127,08-03-2023 13:16
8911,3947,113,08-03-2023 13:18
8912,3948,127,08-03-2023 13:25
8913,3949,102,08-03-2023 13:33
8914,3950,107,08-03-2023 13:43
8915,3951,104,08-03-2023 14:14
8916,3951,109,08-03-2023 14:14
8917,3951,129,08-03-2023 14:14
8918,3951,106,08-03-2023 14:14
8919,3952,101,08-03-2023 14:14
8920,3953,122,08-03-2023 14:35
8921,3954,127,08-03-2023 14:38
8922,3955,119,08-03-2023 14:46
8923,3956,102,08-03-2023 14:53
8924,3957,109,08-03-2023 15:02
8925,3958,107,08-03-2023 15:13
8926,3959,102,08-03-2023 15:18
8927,3959,118,08-03-2023 15:18
8928,3960,117,08-03-2023 15:56
8929,3960,129,08-03-2023 15:56
8930,3961,122,08-03-2023 15:56
8931,3962,104,08-03-2023 15:58
8932,3963,107,08-03-2023 15:59
8933,3963,109,08-03-2023 15:59
8934,3963,131,08-03-2023 15:59
8935,3964,125,08-03-2023 16:16
8936,3964,131,08-03-2023 16:16
8937,3965,101,08-03-2023 16:26
8938,3966,107,08-03-2023 16:32
8939,3966,124,08-03-2023 16:32
8940,3966,109,08-03-2023 16:32
8941,3966,119,08-03-2023 16:32
8942,3967,101,08-03-2023 16:48
8943,3967,115,08-03-2023 16:48
8944,3968,111,08-03-2023 16:55
8945,3968,118,08-03-2023 16:55
8946,3968,119,08-03-2023 16:55
8947,3968,121,08-03-2023 16:55
8948,3969,128,08-03-2023 16:57
8949,3970,125,08-03-2023 17:07
8950,3970,118,08-03-2023 17:07
8951,3970,132,08-03-2023 17:07
8952,3971,103,08-03-2023 17:13
8953,3971,117,08-03-2023 17:13
8954,3971,113,08-03-2023 17:13
8955,3972,101,08-03-2023 17:29
8956,3972,123,08-03-2023 17:29
8957,3973,125,08-03-2023 17:34
8958,3973,112,08-03-2023 17:34
8959,3973,122,08-03-2023 17:34
8960,3973,106,08-03-2023 17:34
8961,3974,101,08-03-2023 17:41
8962,3974,127,08-03-2023 17:41
8963,3974,129,08-03-2023 17:41
8964,3974,122,08-03-2023 17:41
8965,3975,107,08-03-2023 17:46
8966,3976,117,08-03-2023 17:51
8967,3976,128,08-03-2023 17:51
8968,3977,116,08-03-2023 17:52
8969,3977,108,08-03-2023 17:52
8970,3977,106,08-03-2023 17:52
8971,3978,109,08-03-2023 17:55
8972,3978,120,08-03-2023 17:55
8973,3978,106,08-03-2023 17:55
8974,3979,109,08-03-2023 18:11
8975,3980,117,08-03-2023 18:19
8976,3981,108,08-03-2023 18:19
8977,3982,116,08-03-2023 18:19
8978,3983,120,08-03-2023 18:25
8979,3984,126,08-03-2023 18:28
8980,3984,109,08-03-2023 18:28
8981,3984,113,08-03-2023 18:28
8982,3984,105,08-03-2023 18:28
8983,3985,110,08-03-2023 18:29
8984,3985,106,08-03-2023 18:29
8985,3985,106,08-03-2023 18:29
8986,3986,123,08-03-2023 18:29
8987,3987,101,08-03-2023 18:33
8988,3987,101,08-03-2023 18:33
8989,3987,119,08-03-2023 18:33
8990,3987,105,08-03-2023 18:33
8991,3988,107,08-03-2023 19:27
8992,3988,125,08-03-2023 19:27
8993,3989,119,08-03-2023 19:53
8994,3989,105,08-03-2023 19:53
8995,3990,105,08-03-2023 19:56
8996,3991,126,08-03-2023 20:03
8997,3991,111,08-03-2023 20:03
8998,3991,106,08-03-2023 20:03
8999,3992,101,08-03-2023 20:14
9000,3992,107,08-03-2023 20:14
9001,3992,113,08-03-2023 20:14
9002,3992,122,08-03-2023 20:14
9003,3993,101,08-03-2023 20:29
9004,3993,103,08-03-2023 20:29
9005,3994,129,08-03-2023 20:30
9006,3995,108,08-03-2023 20:47
9007,3995,121,08-03-2023 20:47
9008,3996,101,08-03-2023 20:51
9009,3996,130,08-03-2023 20:51
9010,3997,101,08-03-2023 20:55
9011,3997,104,08-03-2023 20:55
9012,3998,106,08-03-2023 21:36
9013,3999,103,08-03-2023 21:47
9014,3999,108,08-03-2023 21:47
9015,3999,128,08-03-2023 21:47
9016,4000,101,09-03-2023 11:34
9017,4000,126,09-03-2023 11:34
9018,4000,121,09-03-2023 11:34
9019,4000,106,09-03-2023 11:34
9020,4001,128,09-03-2023 11:41
9021,4001,106,09-03-2023 11:41
9022,4002,125,09-03-2023 11:46
9023,4002,119,09-03-2023 11:46
9024,4003,110,09-03-2023 11:49
9025,4004,104,09-03-2023 11:53
9026,4005,104,09-03-2023 12:40
9027,4005,108,09-03-2023 12:40
9028,4005,108,09-03-2023 12:40
9029,4005,128,09-03-2023 12:40
9030,4005,129,09-03-2023 12:40
9031,4005,119,09-03-2023 12:40
9032,4006,120,09-03-2023 12:44
9033,4007,101,09-03-2023 13:03
9034,4008,108,09-03-2023 13:03
9035,4008,130,09-03-2023 13:03
9036,4009,101,09-03-2023 13:06
9037,4009,101,09-03-2023 13:06
9038,4010,102,09-03-2023 13:07
9039,4010,125,09-03-2023 13:07
9040,4010,112,09-03-2023 13:07
9041,4010,112,09-03-2023 13:07
9042,4011,105,09-03-2023 13:12
9043,4012,103,09-03-2023 13:17
9044,4012,124,09-03-2023 13:17
9045,4012,105,09-03-2023 13:17
9046,4012,114,09-03-2023 13:17
9047,4013,101,09-03-2023 13:31
9048,4013,124,09-03-2023 13:31
9049,4014,101,09-03-2023 13:39
9050,4014,102,09-03-2023 13:39
9051,4014,104,09-03-2023 13:39
9052,4014,108,09-03-2023 13:39
9053,4014,110,09-03-2023 13:39
9054,4014,117,09-03-2023 13:39
9055,4014,129,09-03-2023 13:39
9056,4014,113,09-03-2023 13:39
9057,4014,121,09-03-2023 13:39
9058,4014,105,09-03-2023 13:39
9059,4014,122,09-03-2023 13:39
9060,4014,106,09-03-2023 13:39
9061,4015,101,09-03-2023 14:05
9062,4015,116,09-03-2023 14:05
9063,4015,108,09-03-2023 14:05
9064,4015,124,09-03-2023 14:05
9065,4015,105,09-03-2023 14:05
9066,4015,122,09-03-2023 14:05
9067,4016,122,09-03-2023 14:09
9068,4016,114,09-03-2023 14:09
9069,4017,109,09-03-2023 14:20
9070,4018,106,09-03-2023 14:46
9071,4019,109,09-03-2023 14:55
9072,4020,123,09-03-2023 15:30
9073,4020,123,09-03-2023 15:30
9074,4021,104,09-03-2023 15:39
9075,4021,110,09-03-2023 15:39
9076,4021,110,09-03-2023 15:39
9077,4021,117,09-03-2023 15:39
9078,4022,105,09-03-2023 16:15
9079,4022,131,09-03-2023 16:15
9080,4023,126,09-03-2023 16:18
9081,4023,119,09-03-2023 16:18
9082,4023,123,09-03-2023 16:18
9083,4024,108,09-03-2023 16:26
9084,4025,103,09-03-2023 16:38
9085,4025,117,09-03-2023 16:38
9086,4025,127,09-03-2023 16:38
9087,4026,105,09-03-2023 16:46
9088,4026,131,09-03-2023 16:46
9089,4027,108,09-03-2023 16:50
9090,4027,128,09-03-2023 16:50
9091,4027,132,09-03-2023 16:50
9092,4028,102,09-03-2023 17:04
9093,4029,126,09-03-2023 17:08
9094,4029,132,09-03-2023 17:08
9095,4030,107,09-03-2023 17:10
9096,4030,125,09-03-2023 17:10
9097,4031,107,09-03-2023 17:26
9098,4031,124,09-03-2023 17:26
9099,4031,109,09-03-2023 17:26
9100,4032,120,09-03-2023 17:40
9101,4032,106,09-03-2023 17:40
9102,4033,105,09-03-2023 17:43
9103,4034,109,09-03-2023 17:48
9104,4034,129,09-03-2023 17:48
9105,4034,113,09-03-2023 17:48
9106,4034,114,09-03-2023 17:48
9107,4035,124,09-03-2023 17:54
9108,4035,131,09-03-2023 17:54
9109,4036,102,09-03-2023 17:56
9110,4036,103,09-03-2023 17:56
9111,4036,125,09-03-2023 17:56
9112,4036,105,09-03-2023 17:56
9113,4037,101,09-03-2023 18:01
9114,4037,125,09-03-2023 18:01
9115,4037,126,09-03-2023 18:01
9116,4037,113,09-03-2023 18:01
9117,4038,130,09-03-2023 18:04
9118,4038,114,09-03-2023 18:04
9119,4039,118,09-03-2023 18:13
9120,4040,111,09-03-2023 18:31
9121,4040,118,09-03-2023 18:31
9122,4041,107,09-03-2023 18:33
9123,4042,102,09-03-2023 18:37
9124,4042,129,09-03-2023 18:37
9125,4043,101,09-03-2023 18:37
9126,4044,107,09-03-2023 18:59
9127,4044,104,09-03-2023 18:59
9128,4045,111,09-03-2023 19:07
9129,4045,119,09-03-2023 19:07
9130,4046,102,09-03-2023 19:19
9131,4046,109,09-03-2023 19:19
9132,4047,103,09-03-2023 19:41
9133,4048,115,09-03-2023 19:42
9134,4048,108,09-03-2023 19:42
9135,4048,109,09-03-2023 19:42
9136,4048,114,09-03-2023 19:42
9137,4049,115,09-03-2023 20:22
9138,4049,125,09-03-2023 20:22
9139,4049,118,09-03-2023 20:22
9140,4050,124,09-03-2023 20:23
9141,4051,101,09-03-2023 20:28
9142,4051,107,09-03-2023 20:28
9143,4051,113,09-03-2023 20:28
9144,4051,106,09-03-2023 20:28
9145,4052,108,09-03-2023 20:51
9146,4052,124,09-03-2023 20:51
9147,4053,117,09-03-2023 21:23
9148,4054,121,09-03-2023 21:39
9149,4055,116,09-03-2023 21:58
9150,4055,113,09-03-2023 21:58
9151,4055,122,09-03-2023 21:58
9152,4056,108,10-03-2023 11:25
9153,4056,109,10-03-2023 11:25
9154,4056,119,10-03-2023 11:25
9155,4056,106,10-03-2023 11:25
9156,4057,101,10-03-2023 11:28
9157,4057,109,10-03-2023 11:28
9158,4058,108,10-03-2023 11:36
9159,4058,125,10-03-2023 11:36
9160,4058,106,10-03-2023 11:36
9161,4059,104,10-03-2023 12:06
9162,4060,103,10-03-2023 12:25
9163,4060,110,10-03-2023 12:25
9164,4060,105,10-03-2023 12:25
9165,4060,122,10-03-2023 12:25
9166,4061,102,10-03-2023 12:27
9167,4062,125,10-03-2023 12:29
9168,4063,109,10-03-2023 12:34
9169,4063,110,10-03-2023 12:34
9170,4063,113,10-03-2023 12:34
9171,4064,104,10-03-2023 12:39
9172,4064,124,10-03-2023 12:39
9173,4064,109,10-03-2023 12:39
9174,4064,117,10-03-2023 12:39
9175,4064,113,10-03-2023 12:39
9176,4064,113,10-03-2023 12:39
9177,4064,118,10-03-2023 12:39
9178,4064,121,10-03-2023 12:39
9179,4064,132,10-03-2023 12:39
9180,4065,122,10-03-2023 12:47
9181,4066,107,10-03-2023 12:50
9182,4067,131,10-03-2023 12:53
9183,4068,107,10-03-2023 12:56
9184,4068,103,10-03-2023 12:56
9185,4068,111,10-03-2023 12:56
9186,4068,131,10-03-2023 12:56
9187,4069,125,10-03-2023 13:04
9188,4070,108,10-03-2023 13:09
9189,4070,129,10-03-2023 13:09
9190,4071,108,10-03-2023 13:11
9191,4072,102,10-03-2023 13:19
9192,4072,108,10-03-2023 13:19
9193,4072,127,10-03-2023 13:19
9194,4072,131,10-03-2023 13:19
9195,4073,125,10-03-2023 13:25
9196,4073,118,10-03-2023 13:25
9197,4073,132,10-03-2023 13:25
9198,4074,106,10-03-2023 13:33
9199,4075,122,10-03-2023 13:41
9200,4076,101,10-03-2023 13:43
9201,4076,125,10-03-2023 13:43
9202,4077,104,10-03-2023 13:55
9203,4077,108,10-03-2023 13:55
9204,4077,109,10-03-2023 13:55
9205,4077,127,10-03-2023 13:55
9206,4077,129,10-03-2023 13:55
9207,4077,120,10-03-2023 13:55
9208,4077,130,10-03-2023 13:55
9209,4077,106,10-03-2023 13:55
9210,4077,132,10-03-2023 13:55
9211,4078,125,10-03-2023 14:06
9212,4078,109,10-03-2023 14:06
9213,4078,113,10-03-2023 14:06
9214,4078,132,10-03-2023 14:06
9215,4079,101,10-03-2023 14:36
9216,4080,108,10-03-2023 14:38
9217,4080,114,10-03-2023 14:38
9218,4081,105,10-03-2023 14:41
9219,4082,101,10-03-2023 14:53
9220,4082,112,10-03-2023 14:53
9221,4083,108,10-03-2023 14:53
9222,4083,130,10-03-2023 14:53
9223,4083,106,10-03-2023 14:53
9224,4084,106,10-03-2023 14:56
9225,4085,129,10-03-2023 14:58
9226,4086,128,10-03-2023 15:01
9227,4086,106,10-03-2023 15:01
9228,4087,107,10-03-2023 15:42
9229,4087,124,10-03-2023 15:42
9230,4087,105,10-03-2023 15:42
9231,4088,112,10-03-2023 15:48
9232,4088,114,10-03-2023 15:48
9233,4089,115,10-03-2023 16:04
9234,4089,125,10-03-2023 16:04
9235,4089,117,10-03-2023 16:04
9236,4089,122,10-03-2023 16:04
9237,4090,102,10-03-2023 16:43
9238,4090,105,10-03-2023 16:43
9239,4091,126,10-03-2023 16:43
9240,4091,106,10-03-2023 16:43
9241,4092,125,10-03-2023 16:49
9242,4092,126,10-03-2023 16:49
9243,4093,108,10-03-2023 17:11
9244,4093,124,10-03-2023 17:11
9245,4093,119,10-03-2023 17:11
9246,4093,122,10-03-2023 17:11
9247,4094,107,10-03-2023 17:13
9248,4095,128,10-03-2023 17:22
9249,4096,123,10-03-2023 17:44
9250,4097,104,10-03-2023 17:57
9251,4097,109,10-03-2023 17:57
9252,4097,129,10-03-2023 17:57
9253,4097,112,10-03-2023 17:57
9254,4098,109,10-03-2023 18:20
9255,4098,122,10-03-2023 18:20
9256,4099,115,10-03-2023 18:21
9257,4099,126,10-03-2023 18:21
9258,4100,109,10-03-2023 18:30
9259,4101,110,10-03-2023 18:42
9260,4102,107,10-03-2023 18:45
9261,4102,104,10-03-2023 18:45
9262,4103,107,10-03-2023 19:10
9263,4103,113,10-03-2023 19:10
9264,4103,120,10-03-2023 19:10
9265,4103,122,10-03-2023 19:10
9266,4104,105,10-03-2023 19:14
9267,4105,101,10-03-2023 19:30
9268,4105,110,10-03-2023 19:30
9269,4105,129,10-03-2023 19:30
9270,4105,132,10-03-2023 19:30
9271,4106,107,10-03-2023 20:08
9272,4106,111,10-03-2023 20:08
9273,4107,117,10-03-2023 20:17
9274,4107,112,10-03-2023 20:17
9275,4108,101,10-03-2023 20:20
9276,4108,125,10-03-2023 20:20
9277,4108,129,10-03-2023 20:20
9278,4108,122,10-03-2023 20:20
9279,4109,102,10-03-2023 20:45
9280,4109,110,10-03-2023 20:45
9281,4109,127,10-03-2023 20:45
9282,4109,120,10-03-2023 20:45
9283,4110,125,10-03-2023 20:55
9284,4110,110,10-03-2023 20:55
9285,4110,117,10-03-2023 20:55
9286,4110,106,10-03-2023 20:55
9287,4111,125,10-03-2023 21:05
9288,4111,126,10-03-2023 21:05
9289,4112,107,10-03-2023 21:23
9290,4112,104,10-03-2023 21:23
9291,4112,106,10-03-2023 21:23
9292,4113,122,10-03-2023 22:13
9293,4114,120,10-03-2023 22:18
9294,4115,132,11-03-2023 12:01
9295,4116,106,11-03-2023 12:02
9296,4117,105,11-03-2023 12:06
9297,4118,118,11-03-2023 12:10
9298,4119,111,11-03-2023 12:17
9299,4120,111,11-03-2023 12:31
9300,4120,112,11-03-2023 12:31
9301,4121,115,11-03-2023 12:37
9302,4121,124,11-03-2023 12:37
9303,4121,109,11-03-2023 12:37
9304,4121,127,11-03-2023 12:37
9305,4122,128,11-03-2023 12:44
9306,4122,105,11-03-2023 12:44
9307,4122,132,11-03-2023 12:44
9308,4123,107,11-03-2023 12:53
9309,4123,116,11-03-2023 12:53
9310,4123,102,11-03-2023 12:53
9311,4123,103,11-03-2023 12:53
9312,4123,124,11-03-2023 12:53
9313,4123,126,11-03-2023 12:53
9314,4123,109,11-03-2023 12:53
9315,4123,117,11-03-2023 12:53
9316,4123,129,11-03-2023 12:53
9317,4123,106,11-03-2023 12:53
9318,4123,114,11-03-2023 12:53
9319,4124,124,11-03-2023 12:54
9320,4124,113,11-03-2023 12:54
9321,4124,131,11-03-2023 12:54
9322,4124,106,11-03-2023 12:54
9323,4125,101,11-03-2023 13:00
9324,4126,120,11-03-2023 13:07
9325,4127,106,11-03-2023 13:09
9326,4128,105,11-03-2023 13:20
9327,4129,124,11-03-2023 13:21
9328,4130,116,11-03-2023 13:22
9329,4130,102,11-03-2023 13:22
9330,4130,105,11-03-2023 13:22
9331,4131,101,11-03-2023 13:45
9332,4131,101,11-03-2023 13:45
9333,4131,108,11-03-2023 13:45
9334,4131,128,11-03-2023 13:45
9335,4131,129,11-03-2023 13:45
9336,4131,113,11-03-2023 13:45
9337,4131,132,11-03-2023 13:45
9338,4132,126,11-03-2023 13:49
9339,4132,129,11-03-2023 13:49
9340,4132,105,11-03-2023 13:49
9341,4132,123,11-03-2023 13:49
9342,4133,105,11-03-2023 14:05
9343,4134,125,11-03-2023 14:23
9344,4134,110,11-03-2023 14:23
9345,4135,102,11-03-2023 14:25
9346,4135,106,11-03-2023 14:25
9347,4136,108,11-03-2023 14:33
9348,4136,119,11-03-2023 14:33
9349,4136,120,11-03-2023 14:33
9350,4136,132,11-03-2023 14:33
9351,4137,131,11-03-2023 14:33
9352,4138,112,11-03-2023 14:39
9353,4138,130,11-03-2023 14:39
9354,4139,125,11-03-2023 14:39
9355,4140,113,11-03-2023 15:01
9356,4141,117,11-03-2023 15:22
9357,4142,119,11-03-2023 15:36
9358,4142,123,11-03-2023 15:36
9359,4143,106,11-03-2023 15:39
9360,4144,107,11-03-2023 16:20
9361,4145,129,11-03-2023 16:23
9362,4145,121,11-03-2023 16:23
9363,4145,131,11-03-2023 16:23
9364,4145,106,11-03-2023 16:23
9365,4146,129,11-03-2023 16:25
9366,4147,110,11-03-2023 16:37
9367,4147,118,11-03-2023 16:37
9368,4147,122,11-03-2023 16:37
9369,4148,106,11-03-2023 16:40
9370,4149,102,11-03-2023 16:43
9371,4149,124,11-03-2023 16:43
9372,4150,115,11-03-2023 16:45
9373,4150,128,11-03-2023 16:45
9374,4150,120,11-03-2023 16:45
9375,4150,122,11-03-2023 16:45
9376,4151,121,11-03-2023 16:49
9377,4151,131,11-03-2023 16:49
9378,4152,109,11-03-2023 16:51
9379,4152,127,11-03-2023 16:51
9380,4153,105,11-03-2023 17:08
9381,4153,106,11-03-2023 17:08
9382,4154,103,11-03-2023 17:11
9383,4155,124,11-03-2023 17:12
9384,4155,109,11-03-2023 17:12
9385,4155,105,11-03-2023 17:12
9386,4156,102,11-03-2023 17:18
9387,4157,109,11-03-2023 17:29
9388,4158,116,11-03-2023 17:33
9389,4158,129,11-03-2023 17:33
9390,4159,132,11-03-2023 17:37
9391,4160,105,11-03-2023 18:17
9392,4160,106,11-03-2023 18:17
9393,4161,102,11-03-2023 18:24
9394,4161,124,11-03-2023 18:24
9395,4161,130,11-03-2023 18:24
9396,4162,107,11-03-2023 18:27
9397,4162,125,11-03-2023 18:27
9398,4162,113,11-03-2023 18:27
9399,4163,108,11-03-2023 18:28
9400,4164,125,11-03-2023 18:33
9401,4165,118,11-03-2023 18:39
9402,4165,119,11-03-2023 18:39
9403,4166,124,11-03-2023 18:44
9404,4166,125,11-03-2023 18:44
9405,4166,105,11-03-2023 18:44
9406,4166,122,11-03-2023 18:44
9407,4167,107,11-03-2023 18:46
9408,4167,103,11-03-2023 18:46
9409,4167,105,11-03-2023 18:46
9410,4167,132,11-03-2023 18:46
9411,4168,102,11-03-2023 19:25
9412,4168,111,11-03-2023 19:25
9413,4169,102,11-03-2023 19:52
9414,4170,101,11-03-2023 20:01
9415,4170,107,11-03-2023 20:01
9416,4170,131,11-03-2023 20:01
9417,4171,132,11-03-2023 21:35
9418,4172,125,11-03-2023 21:49
9419,4173,108,11-03-2023 22:03
9420,4173,130,11-03-2023 22:03
9421,4174,126,11-03-2023 22:22
9422,4175,126,11-03-2023 22:27
9423,4176,128,11-03-2023 22:28
9424,4177,116,12-03-2023 11:26
9425,4177,129,12-03-2023 11:26
9426,4177,112,12-03-2023 11:26
9427,4177,113,12-03-2023 11:26
9428,4178,102,12-03-2023 11:37
9429,4178,112,12-03-2023 11:37
9430,4179,119,12-03-2023 11:56
9431,4180,109,12-03-2023 12:00
9432,4180,118,12-03-2023 12:00
9433,4181,101,12-03-2023 12:08
9434,4182,102,12-03-2023 12:13
9435,4182,129,12-03-2023 12:13
9436,4182,122,12-03-2023 12:13
9437,4183,113,12-03-2023 12:18
9438,4184,125,12-03-2023 12:19
9439,4184,111,12-03-2023 12:19
9440,4184,118,12-03-2023 12:19
9441,4184,119,12-03-2023 12:19
9442,4184,119,12-03-2023 12:19
9443,4185,116,12-03-2023 12:34
9444,4186,101,12-03-2023 12:38
9445,4186,115,12-03-2023 12:38
9446,4186,102,12-03-2023 12:38
9447,4186,126,12-03-2023 12:38
9448,4186,110,12-03-2023 12:38
9449,4186,117,12-03-2023 12:38
9450,4186,127,12-03-2023 12:38
9451,4186,111,12-03-2023 12:38
9452,4186,119,12-03-2023 12:38
9453,4186,105,12-03-2023 12:38
9454,4186,131,12-03-2023 12:38
9455,4186,106,12-03-2023 12:38
9456,4187,103,12-03-2023 12:44
9457,4188,106,12-03-2023 13:03
9458,4189,101,12-03-2023 13:15
9459,4189,108,12-03-2023 13:15
9460,4189,124,12-03-2023 13:15
9461,4189,125,12-03-2023 13:15
9462,4189,117,12-03-2023 13:15
9463,4190,124,12-03-2023 13:50
9464,4191,101,12-03-2023 13:55
9465,4192,121,12-03-2023 13:56
9466,4192,123,12-03-2023 13:56
9467,4193,120,12-03-2023 14:05
9468,4194,125,12-03-2023 14:30
9469,4194,111,12-03-2023 14:30
9470,4194,112,12-03-2023 14:30
9471,4195,101,12-03-2023 14:47
9472,4195,125,12-03-2023 14:47
9473,4195,112,12-03-2023 14:47
9474,4195,120,12-03-2023 14:47
9475,4197,117,12-03-2023 15:37
9476,4198,131,12-03-2023 15:38
9477,4198,132,12-03-2023 15:38
9478,4199,125,12-03-2023 15:47
9479,4199,129,12-03-2023 15:47
9480,4200,125,12-03-2023 15:48
9481,4201,120,12-03-2023 15:50
9482,4201,131,12-03-2023 15:50
9483,4202,107,12-03-2023 15:51
9484,4202,116,12-03-2023 15:51
9485,4203,116,12-03-2023 16:06
9486,4203,109,12-03-2023 16:06
9487,4203,109,12-03-2023 16:06
9488,4204,113,12-03-2023 16:10
9489,4204,123,12-03-2023 16:10
9490,4205,115,12-03-2023 16:23
9491,4205,112,12-03-2023 16:23
9492,4206,116,12-03-2023 16:28
9493,4206,102,12-03-2023 16:28
9494,4206,127,12-03-2023 16:28
9495,4206,132,12-03-2023 16:28
9496,4207,125,12-03-2023 16:39
9497,4207,112,12-03-2023 16:39
9498,4207,119,12-03-2023 16:39
9499,4207,119,12-03-2023 16:39
9500,4208,104,12-03-2023 17:00
9501,4208,126,12-03-2023 17:00
9502,4208,122,12-03-2023 17:00
9503,4209,104,12-03-2023 17:06
9504,4209,132,12-03-2023 17:06
9505,4210,102,12-03-2023 17:14
9506,4210,117,12-03-2023 17:14
9507,4211,101,12-03-2023 17:34
9508,4211,115,12-03-2023 17:34
9509,4212,115,12-03-2023 17:44
9510,4212,130,12-03-2023 17:44
9511,4213,125,12-03-2023 18:08
9512,4213,112,12-03-2023 18:08
9513,4214,101,12-03-2023 18:09
9514,4215,125,12-03-2023 18:21
9515,4215,117,12-03-2023 18:21
9516,4216,107,12-03-2023 18:23
9517,4216,112,12-03-2023 18:23
9518,4216,105,12-03-2023 18:23
9519,4216,106,12-03-2023 18:23
9520,4217,125,12-03-2023 18:28
9521,4218,130,12-03-2023 18:29
9522,4219,101,12-03-2023 18:45
9523,4219,119,12-03-2023 18:45
9524,4220,128,12-03-2023 18:55
9525,4220,120,12-03-2023 18:55
9526,4220,132,12-03-2023 18:55
9527,4221,108,12-03-2023 19:07
9528,4222,117,12-03-2023 19:11
